,Id,MSZoning,LotArea,Street,Alley,LotShape,Utilities,LandSlope,Neighborhood,BldgType,YearBuilt,RoofStyle,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageCars,GarageArea,GarageQual,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,YrSold,SalePrice
837,837,RM,8100,Pave,Pave,Reg,AllPub,Gtl,OldTown,1Fam,1948,Gable,BrkTil,TA,1559,Gd,Y,1559,0,1559,1,0,1,0,2,1,TA,5,0,,Detchd,2,812,TA,0,0,,GdWo,,2007,153500
838,838,RM,1680,Pave,,Reg,AllPub,Gtl,BrDale,Twnhs,1973,Gable,CBlock,TA,483,TA,Y,483,504,987,1,0,1,1,2,1,TA,5,0,,Detchd,1,264,TA,0,0,,,,2008,100000
839,839,RL,9525,Pave,,Reg,AllPub,Gtl,CollgCr,1Fam,1995,Gable,PConc,Gd,1099,Ex,Y,1099,0,1099,0,0,1,1,3,1,Gd,6,0,,Attchd,1,352,TA,278,0,,,,2008,144000
840,840,RL,11767,Pave,,Reg,AllPub,Gtl,Edwards,1Fam,1946,Gable,CBlock,TA,768,Ex,Y,768,432,1200,0,0,1,0,3,1,TA,6,0,,Detchd,1,240,TA,0,0,,,,2008,130500
841,841,RH,12155,Pave,,IR1,AllPub,Gtl,SWISU,1Fam,1925,Gable,BrkTil,TA,672,TA,N,810,672,1482,0,0,2,0,4,1,Fa,7,0,,Detchd,1,400,TA,0,0,,,,2008,140000
842,842,RM,10440,Pave,Grvl,Reg,AllPub,Gtl,OldTown,1Fam,1904,Gable,PConc,TA,650,Gd,Y,958,581,1539,0,0,2,0,3,1,Gd,8,1,Po,Detchd,2,686,Gd,70,0,,,,2008,157500
843,843,RL,9020,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1966,Gable,CBlock,TA,1127,TA,Y,1165,0,1165,1,0,1,1,3,1,TA,6,0,,Attchd,2,490,Gd,0,0,,GdPrv,,2008,174900
844,844,RL,8000,Pave,,Reg,AllPub,Gtl,NAmes,Duplex,1961,Gable,CBlock,TA,1800,Ex,N,1800,0,1800,0,0,2,0,6,2,TA,10,0,,,0,0,,0,0,,,,2007,141000
845,845,RM,12665,Pave,Grvl,IR1,AllPub,Gtl,OldTown,1Fam,1915,Gable,BrkTil,TA,876,Gd,Y,876,540,1416,0,0,1,1,4,1,TA,7,1,Gd,Detchd,3,720,TA,418,0,,,,2008,153900
846,846,RL,16647,Pave,,IR1,AllPub,Gtl,Sawyer,1Fam,1975,Gable,CBlock,Gd,1390,TA,Y,1701,0,1701,1,0,2,0,3,1,TA,6,2,TA,Basment,2,611,TA,0,0,,,,2007,171000
847,847,RL,9317,Pave,,Reg,AllPub,Gtl,SawyerW,1Fam,1993,Gable,PConc,Gd,740,Ex,Y,1006,769,1775,1,0,2,1,3,1,Gd,7,1,TA,Attchd,2,425,TA,234,0,,,,2009,213000
848,848,RL,15523,Pave,,IR1,AllPub,Gtl,CollgCr,1Fam,1972,Gable,CBlock,TA,864,Ex,Y,864,0,864,1,0,1,0,3,1,TA,5,1,Fa,Attchd,1,338,TA,0,0,,,,2009,133500
849,849,RL,45600,Pave,,IR2,AllPub,Gtl,ClearCr,1Fam,1908,Gable,BrkTil,TA,907,TA,Y,1307,1051,2358,0,0,3,0,5,1,TA,10,1,Gd,Detchd,2,360,Fa,486,0,,,,2008,240000
850,850,RL,9600,Pave,,Reg,AllPub,Gtl,Veenker,1Fam,1976,Hip,CBlock,TA,528,Ex,Y,1094,761,1855,0,0,2,1,3,1,TA,7,1,TA,Attchd,2,512,TA,113,0,,,,2007,187000
851,851,RM,4435,Pave,,Reg,AllPub,Gtl,CollgCr,TwnhsE,2003,Gable,PConc,Gd,848,Ex,Y,848,0,848,1,0,1,0,1,1,Gd,3,0,,Attchd,2,420,TA,140,0,,,,2007,131500
852,852,RL,3196,Pave,,Reg,AllPub,Gtl,Blmngtn,TwnhsE,2003,Gable,PConc,Gd,1273,Ex,Y,1456,0,1456,0,0,2,0,2,1,Gd,7,1,TA,Attchd,2,400,TA,143,0,,,,2006,215000
853,853,RL,7128,Pave,,Reg,AllPub,Gtl,Crawfor,1Fam,1941,Gable,CBlock,TA,918,Gd,Y,918,728,1646,0,0,2,0,4,1,TA,7,2,Gd,Detchd,1,240,TA,0,0,,MnPrv,,2007,164000
854,854,RL,12095,Pave,,IR1,AllPub,Gtl,NAmes,1Fam,1964,Gable,CBlock,TA,1127,TA,Y,1445,0,1445,0,0,1,1,3,1,TA,7,1,Fa,Attchd,2,645,TA,180,0,,MnPrv,,2009,158000
855,855,RL,17920,Pave,,Reg,AllPub,Gtl,Sawyer,1Fam,1955,Hip,CBlock,TA,1763,TA,Y,1779,0,1779,1,0,1,1,3,1,TA,6,1,Gd,Attchd,2,454,TA,0,0,,,,2006,170000
856,856,RL,6897,Pave,,IR1,AllPub,Gtl,Sawyer,1Fam,1962,Gable,CBlock,TA,1040,Ex,Y,1040,0,1040,1,0,1,1,3,1,TA,6,0,,Detchd,1,260,TA,0,0,,,,2010,127000
857,857,RL,10970,Pave,,IR1,AllPub,Mod,CollgCr,1Fam,1978,Gable,CBlock,Gd,940,TA,Y,1026,0,1026,1,0,1,0,3,1,TA,5,0,,Detchd,2,576,TA,0,0,,MnPrv,,2008,147000
858,858,RL,8125,Pave,,Reg,AllPub,Gtl,Gilbert,1Fam,1994,Gable,PConc,Gd,702,Gd,Y,702,779,1481,0,0,2,1,3,1,TA,6,1,TA,Attchd,2,343,TA,0,0,,,,2009,174000
859,859,RL,10400,Pave,,Reg,AllPub,Gtl,NWAmes,1Fam,1976,Gable,CBlock,Gd,1090,TA,Y,1370,0,1370,0,0,2,0,3,1,TA,6,1,TA,Attchd,2,479,TA,0,0,,MnPrv,,2009,152000
860,860,RL,11029,Pave,,IR1,AllPub,Gtl,NWAmes,1Fam,1968,Gable,CBlock,TA,1054,TA,Y,1512,1142,2654,1,0,2,1,4,1,Gd,9,1,Gd,Attchd,2,619,TA,0,0,,,,2006,250000
861,861,RL,7642,Pave,,Reg,AllPub,Gtl,Crawfor,1Fam,1918,Gable,BrkTil,TA,912,Gd,Y,912,514,1426,0,0,1,1,3,1,Gd,7,1,Gd,Detchd,1,216,TA,0,0,,GdPrv,,2007,189950
862,862,RL,11625,Pave,,Reg,AllPub,Gtl,Sawyer,2fmCon,1965,Hip,PConc,TA,1039,Ex,Y,1039,0,1039,1,0,1,1,3,1,TA,6,0,,Attchd,2,504,TA,0,0,,,,2010,131500
863,863,RL,9672,Pave,,Reg,AllPub,Gtl,SawyerW,1Fam,1984,Hip,PConc,Gd,1040,TA,Y,1097,0,1097,0,0,2,0,3,1,TA,6,0,,Attchd,2,480,TA,0,0,,GdPrv,,2010,152000
864,864,RL,7931,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1959,Hip,CBlock,TA,1148,TA,Y,1148,0,1148,1,0,1,0,3,1,TA,6,0,,Attchd,1,672,TA,0,0,,GdPrv,,2009,132500
865,865,FV,8640,Pave,,Reg,AllPub,Gtl,Somerst,1Fam,2007,Gable,PConc,Ex,1372,Ex,Y,1372,0,1372,0,0,2,0,3,1,Gd,6,0,,Attchd,2,529,TA,0,0,,,,2008,250580
866,866,RL,8750,Pave,,IR1,AllPub,Gtl,NAmes,1Fam,1970,Gable,CBlock,TA,1002,TA,Y,1002,0,1002,1,0,1,0,3,1,TA,5,0,,Detchd,2,902,TA,0,0,,MnPrv,,2009,148500
867,867,RL,10656,Pave,,IR1,AllPub,Gtl,Timber,1Fam,2006,Gable,PConc,Gd,1638,Ex,Y,1646,0,1646,0,0,2,0,3,1,Gd,6,1,Gd,Attchd,3,870,TA,192,0,,,,2007,248900
868,868,RL,6970,Pave,,Reg,AllPub,Gtl,Sawyer,1Fam,1961,Gable,CBlock,TA,1040,TA,Y,1120,0,1120,1,0,1,1,3,1,Fa,5,0,,Attchd,2,544,TA,168,0,,,Shed,2007,129000
869,869,RL,14762,Pave,,IR2,AllPub,Gtl,Gilbert,1Fam,1948,Gable,Slab,,0,Gd,Y,1547,720,2320,0,0,2,0,2,1,TA,7,1,TA,Attchd,2,672,TA,120,0,,,,2006,169000
870,870,RL,9938,Pave,,Reg,AllPub,Gtl,SawyerW,1Fam,1993,Gable,PConc,Gd,1050,Ex,Y,1062,887,1949,1,0,2,1,3,1,Gd,8,1,TA,Attchd,2,574,TA,156,0,,GdPrv,,2010,236000
871,871,RL,6600,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1962,Hip,CBlock,TA,894,Gd,N,894,0,894,0,0,1,0,2,1,TA,5,0,,Detchd,1,308,TA,0,0,,,,2009,109500
872,872,RL,8750,Pave,,Reg,AllPub,Gtl,CollgCr,1Fam,1998,Gable,PConc,Gd,804,Ex,Y,804,878,1682,0,0,2,1,3,1,Gd,7,0,,Attchd,2,523,TA,0,0,,,,2010,200500
873,873,RL,8892,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1953,Gable,Stone,TA,105,Gd,Y,910,0,910,0,0,1,0,3,1,Gd,5,0,,Attchd,2,414,TA,196,0,,GdWo,,2008,116000
874,874,RL,12144,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1949,Gable,CBlock,TA,832,Gd,Y,1036,0,1268,0,0,1,0,3,1,TA,6,1,Gd,Attchd,1,288,TA,0,0,,,Othr,2009,133000
875,875,RM,5720,Pave,,Reg,AllPub,Gtl,OldTown,1Fam,1941,Gable,CBlock,TA,676,Ex,Y,676,455,1131,0,0,1,1,3,1,TA,5,0,,Detchd,1,200,TA,26,0,,,,2009,66500
876,876,FV,9000,Pave,,Reg,AllPub,Gtl,Somerst,1Fam,2007,Gable,PConc,Gd,1184,Ex,Y,1184,1426,2610,0,0,2,1,4,1,Ex,11,1,Gd,BuiltIn,2,550,TA,208,0,,,,2007,303477
877,877,RL,25286,Pave,,Reg,AllPub,Mod,Mitchel,1Fam,1963,Gable,PConc,TA,1064,Gd,Y,1040,0,1040,1,0,1,0,3,1,TA,5,0,,Attchd,2,648,TA,0,0,,,,2007,132250
878,878,RL,8834,Pave,,Reg,AllPub,Gtl,NridgHt,1Fam,2004,Hip,PConc,Ex,1462,Ex,Y,1462,762,2224,1,0,2,1,4,1,Ex,10,1,Gd,Attchd,3,738,TA,184,0,,,,2009,350000
879,879,RL,11782,Pave,,IR1,AllPub,Gtl,Sawyer,1Fam,1961,Gable,CBlock,TA,1109,TA,Y,1155,0,1155,1,0,1,0,3,1,Gd,6,0,,Detchd,2,576,TA,192,0,,MnPrv,Shed,2010,148000
880,880,RL,7000,Pave,,IR1,AllPub,Gtl,CollgCr,1Fam,1978,Gable,CBlock,TA,864,Ex,Y,864,0,864,1,0,1,0,3,1,TA,6,0,,Attchd,1,336,TA,0,0,,GdWo,,2009,136500
881,881,RL,7024,Pave,,Reg,AllPub,Gtl,Edwards,1Fam,2005,Gable,PConc,Ex,1090,Gd,Y,1090,0,1090,1,0,1,1,2,1,TA,5,0,,Attchd,2,450,TA,0,0,,,,2007,157000
882,882,RL,13758,Pave,,IR1,AllPub,Gtl,Timber,1Fam,1990,Gable,CBlock,Gd,1156,Ex,Y,1187,530,1717,0,0,2,1,3,1,Gd,7,1,TA,Attchd,2,400,TA,168,0,,,,2007,187500
883,883,RL,9636,Pave,,IR1,AllPub,Gtl,Gilbert,1Fam,1992,Gable,PConc,Gd,808,Gd,Y,808,785,1593,0,0,2,1,3,1,TA,7,1,TA,BuiltIn,2,389,TA,342,0,,MnPrv,,2009,178000
884,884,RL,6204,Pave,,Reg,AllPub,Gtl,SWISU,1Fam,1912,Gable,PConc,TA,795,TA,N,954,795,2230,1,0,1,0,5,1,TA,10,0,,Detchd,1,440,TA,0,0,,,,2006,118500
885,885,RL,7150,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1967,Gable,CBlock,TA,892,TA,Y,892,0,892,0,0,1,0,3,1,TA,5,0,,Attchd,1,288,TA,0,0,,GdWo,,2009,100000
886,886,FV,5119,Pave,,IR1,AllPub,Gtl,Somerst,TwnhsE,1999,Gable,PConc,Ex,1698,Ex,Y,1709,0,1709,1,0,2,0,2,1,Gd,5,1,TA,Attchd,2,506,TA,97,0,,,,2008,328900
887,887,RL,8393,Pave,,Reg,AllPub,Gtl,NAmes,Duplex,1959,Gable,CBlock,TA,1626,Ex,Y,1712,0,1712,0,0,2,0,4,2,TA,8,0,,Attchd,2,588,TA,272,0,,,,2006,145000
888,888,RL,16466,Pave,,IR1,AllPub,Gtl,Edwards,1Fam,1955,Gable,PConc,TA,816,TA,Y,872,521,1393,0,0,1,1,3,1,TA,8,0,,Attchd,1,300,TA,121,0,,,,2008,135500
889,889,RL,15865,Pave,,IR1,AllPub,Mod,NAmes,1Fam,1970,Flat,PConc,TA,2217,Ex,Y,2217,0,2217,1,0,2,0,4,1,Gd,8,1,TA,Attchd,2,621,TA,81,0,,,,2007,268000
890,890,RL,12160,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1953,Hip,CBlock,TA,1505,Ex,Y,1505,0,1505,1,0,1,0,2,1,TA,6,1,TA,Attchd,2,505,TA,0,0,,,,2009,149500
891,891,RL,8064,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1949,Gable,CBlock,TA,672,Ex,Y,672,252,924,0,0,1,0,3,1,TA,6,1,Po,Detchd,2,576,TA,0,0,,MnPrv,Shed,2007,122900
892,892,RL,11184,Pave,,Reg,AllPub,Gtl,Sawyer,1Fam,1978,Hip,CBlock,TA,918,Gd,Y,918,765,1683,0,0,2,1,3,1,TA,7,1,TA,Attchd,2,440,TA,243,0,,,,2009,172500
893,893,RL,8414,Pave,,Reg,AllPub,Gtl,Sawyer,1Fam,1963,Hip,CBlock,TA,1059,TA,Y,1068,0,1068,0,1,1,0,3,1,TA,6,0,,Attchd,1,264,TA,192,0,,MnPrv,,2006,154500
894,894,RL,13284,Pave,,Reg,AllPub,Gtl,Sawyer,1Fam,1954,Gable,PConc,Gd,1383,TA,Y,1383,0,1383,1,0,1,0,3,1,TA,6,1,Gd,Attchd,1,354,TA,511,0,,GdPrv,,2008,165000
895,895,RL,7018,Pave,,Reg,AllPub,Gtl,SawyerW,Duplex,1979,Gable,Slab,,0,TA,Y,1535,0,1535,0,0,2,0,4,2,TA,8,0,,Attchd,2,400,TA,0,0,,,,2009,118858
896,896,RL,7056,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1963,Hip,CBlock,TA,780,TA,Y,983,813,1796,1,0,1,1,4,1,TA,8,1,TA,Attchd,2,483,TA,0,0,,,,2008,140000
897,897,RM,8765,Pave,Grvl,Reg,AllPub,Gtl,IDOTRR,1Fam,1936,Gable,BrkTil,TA,951,Ex,N,951,0,951,0,0,1,0,2,1,TA,6,0,,Detchd,1,327,TA,0,0,,,,2006,106500
898,898,RL,7018,Pave,,Reg,AllPub,Gtl,SawyerW,Duplex,1979,Gable,Slab,,0,TA,Y,1120,1120,2240,0,0,2,0,6,2,TA,12,0,,Detchd,2,528,TA,154,0,,,,2009,142953
899,899,RL,12919,Pave,,IR1,AllPub,Gtl,NridgHt,1Fam,2009,Hip,PConc,Ex,2330,Ex,Y,2364,0,2364,1,0,2,1,2,1,Ex,11,2,Gd,Attchd,3,820,TA,0,0,,,,2010,611657
900,900,RL,6993,Pave,,Reg,AllPub,Gtl,Sawyer,1Fam,1961,Gable,CBlock,TA,912,TA,Y,1236,0,1236,0,0,1,0,3,1,TA,6,1,TA,Attchd,1,288,TA,0,0,,,,2006,135000
901,901,RL,7340,Pave,,IR1,AllPub,Gtl,NAmes,1Fam,1971,Gable,CBlock,TA,858,TA,Y,858,0,858,0,0,1,0,2,1,TA,4,0,,Detchd,1,684,TA,0,0,,,,2007,110000
902,902,RL,8712,Pave,,IR1,AllPub,Gtl,NAmes,1Fam,1957,Hip,CBlock,TA,992,TA,Y,1306,0,1306,1,0,1,0,2,1,TA,5,0,,Detchd,1,756,TA,0,0,,,,2009,153000
903,903,RL,7875,Pave,,Reg,AllPub,Gtl,Gilbert,1Fam,2003,Gable,PConc,Gd,783,Ex,Y,807,702,1509,0,0,2,1,3,1,Gd,8,1,Gd,Attchd,2,393,TA,0,0,,,,2006,180000
904,904,RL,14859,Pave,,IR1,AllPub,Gtl,Gilbert,1Fam,2006,Hip,PConc,Gd,1670,Ex,Y,1670,0,1670,0,0,2,0,3,1,Gd,7,1,Gd,Attchd,3,690,TA,144,0,,,,2006,240000
905,905,RL,6173,Pave,,IR1,AllPub,Gtl,Sawyer,1Fam,1967,Gable,CBlock,TA,876,TA,Y,902,0,902,0,0,1,0,3,1,TA,6,0,,Attchd,1,288,TA,0,0,,MnPrv,,2007,125500
906,906,RL,9920,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1954,Gable,CBlock,TA,1056,TA,Y,1063,0,1063,1,0,1,0,3,1,TA,6,0,,Attchd,1,280,TA,0,0,,MnPrv,,2010,128000
907,907,RL,13501,Pave,,IR1,AllPub,Gtl,Somerst,1Fam,2006,Gable,PConc,Gd,1623,Ex,Y,1636,0,1636,1,0,2,0,3,1,Gd,8,1,Gd,Attchd,3,865,TA,0,0,,,,2007,255000
908,908,RL,11500,Pave,,IR1,AllPub,Gtl,Crawfor,1Fam,1936,Gable,CBlock,Gd,1017,Gd,Y,1020,1037,2057,0,0,1,1,3,1,Gd,6,1,Gd,Attchd,1,180,Fa,0,0,,,,2006,250000
909,909,RL,8885,Pave,,IR1,AllPub,Mod,Mitchel,1Fam,1983,Gable,CBlock,Gd,864,TA,Y,902,0,902,1,0,1,0,2,1,TA,5,0,,Attchd,2,484,TA,164,0,,MnPrv,,2006,131000
910,910,RL,12589,Pave,,IR2,AllPub,Gtl,Gilbert,1Fam,2005,Gable,PConc,Gd,742,Ex,Y,742,742,1484,0,0,2,1,3,1,Gd,8,1,Gd,Attchd,2,390,TA,36,0,,,,2009,174000
911,911,RL,11600,Pave,,Reg,AllPub,Gtl,NAmes,Duplex,1960,Gable,CBlock,TA,1105,TA,Y,1105,1169,2274,0,0,2,0,5,2,TA,12,0,,Detchd,2,480,TA,0,0,,,,2010,154300
912,912,RL,9286,Pave,,IR1,AllPub,Mod,CollgCr,1Fam,1977,Gable,CBlock,Gd,1268,TA,Y,1268,0,1268,0,0,1,1,3,1,Gd,5,0,,Detchd,1,252,TA,173,0,,,,2009,143500
913,913,RM,6120,Pave,,Reg,AllPub,Gtl,BrkSide,1Fam,1925,Gable,BrkTil,TA,768,TA,N,1015,0,1015,0,0,1,0,3,1,TA,6,0,,Detchd,1,450,TA,0,0,,MnPrv,Shed,2006,88000
914,914,RH,6270,Pave,,Reg,AllPub,Gtl,Crawfor,Duplex,1949,Gable,CBlock,TA,1001,TA,N,1001,1001,2002,0,0,2,0,4,2,TA,8,0,,2Types,3,871,TA,0,0,,,,2007,145000
915,915,FV,3000,Pave,Pave,Reg,AllPub,Gtl,Somerst,TwnhsE,2009,Gable,PConc,Gd,612,Ex,Y,612,612,1224,0,0,2,1,2,1,Gd,4,0,,Detchd,2,528,TA,0,0,,,,2009,173733
916,916,RM,2001,Pave,,Reg,AllPub,Gtl,MeadowV,Twnhs,1970,Gable,CBlock,TA,546,Fa,Y,546,546,1092,0,0,1,1,3,1,TA,6,0,,Attchd,1,286,TA,0,0,,,,2007,75000
917,917,C (all),9000,Pave,,Reg,AllPub,Gtl,IDOTRR,1Fam,1949,Gable,CBlock,TA,480,TA,N,480,0,480,1,0,0,0,1,1,TA,4,0,,Detchd,1,308,TA,0,0,,,,2006,35311
918,918,RL,17140,Pave,,Reg,AllPub,Gtl,Edwards,1Fam,1956,Gable,CBlock,TA,1134,Ex,Y,1229,0,1229,0,0,1,0,3,1,TA,6,0,,Attchd,1,284,TA,0,0,,,,2009,135000
919,919,RL,13125,Pave,,IR1,AllPub,Gtl,SawyerW,1Fam,1991,Gable,PConc,Ex,1104,Ex,Y,912,1215,2127,1,0,2,1,4,1,Gd,8,1,TA,Attchd,3,833,TA,72,0,,GdPrv,,2007,238000
920,920,RL,11029,Pave,,IR1,AllPub,Gtl,NAmes,1Fam,1958,Hip,CBlock,Gd,1184,Ex,Y,1414,0,1414,1,0,1,0,3,1,TA,6,1,TA,Attchd,2,601,TA,0,0,,,,2008,176500
921,921,RL,8462,Pave,,IR1,AllPub,Gtl,SawyerW,1Fam,1994,Gable,PConc,Gd,928,Ex,Y,936,785,1721,0,1,2,1,3,1,Gd,7,0,,Attchd,2,471,TA,300,0,,,,2007,201000
922,922,RL,8777,Pave,,Reg,AllPub,Gtl,Edwards,Duplex,1900,Gable,CBlock,TA,1272,Gd,Y,1272,928,2200,2,0,2,2,4,2,TA,9,0,,,0,0,,0,0,,GdPrv,,2008,145900
923,923,RL,10237,Pave,,Reg,AllPub,Gtl,Gilbert,1Fam,2005,Gable,PConc,Gd,1316,Ex,Y,1316,0,1316,0,0,2,0,3,1,Gd,6,1,Gd,Attchd,2,397,TA,100,0,,,,2006,169990
924,924,RL,8012,Pave,,Reg,AllPub,Gtl,SawyerW,TwnhsE,1993,Gable,PConc,Gd,1604,Ex,Y,1617,0,1617,1,0,2,0,2,1,Gd,5,1,Fa,Attchd,2,533,TA,0,0,,,,2008,193000
925,925,RL,10240,Pave,,Reg,AllPub,Gtl,NWAmes,1Fam,1980,Gable,CBlock,Gd,1686,TA,Y,1686,0,1686,1,0,2,0,3,1,TA,7,1,TA,Attchd,2,612,TA,384,0,,,,2006,207500
926,926,RL,15611,Pave,,IR1,AllPub,Gtl,NWAmes,1Fam,1977,Gable,PConc,Gd,1126,TA,Y,1126,0,1126,0,1,2,0,3,1,Ex,6,0,,Attchd,2,540,TA,180,0,,,,2008,175000
927,927,RL,11999,Pave,,Reg,AllPub,Gtl,NridgHt,1Fam,2003,Hip,PConc,Gd,1181,Ex,Y,1234,1140,2374,0,0,2,1,4,1,Ex,10,1,Gd,BuiltIn,3,656,TA,104,0,,,,2007,285000
928,928,RL,9900,Pave,,Reg,AllPub,Gtl,NWAmes,1Fam,1968,Gable,CBlock,TA,832,Gd,Y,1098,880,1978,0,0,2,1,4,1,TA,9,1,Gd,Attchd,2,486,TA,0,0,,GdPrv,,2008,176000
929,929,RL,11838,Pave,,Reg,AllPub,Gtl,CollgCr,1Fam,2001,Hip,PConc,Gd,1753,Ex,Y,1788,0,1788,0,0,2,0,3,1,Ex,7,1,TA,Attchd,2,522,TA,202,0,,,,2009,236500
930,930,RL,13006,Pave,,IR1,AllPub,Gtl,Gilbert,1Fam,1997,Gable,PConc,Gd,964,Gd,Y,993,1243,2236,0,0,2,1,4,1,Gd,8,1,TA,BuiltIn,2,642,TA,0,0,,,,2006,222000
931,931,RL,8925,Pave,,IR1,AllPub,Gtl,Timber,1Fam,2007,Gable,PConc,Gd,1466,Ex,Y,1466,0,1466,0,0,2,0,3,1,Gd,7,0,,Attchd,3,610,TA,100,0,,,,2009,201000
932,932,RL,9100,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1965,Gable,CBlock,TA,925,Ex,Y,925,0,925,0,1,1,0,2,1,TA,5,0,,Detchd,1,429,TA,0,0,,GdWo,,2009,117500
933,933,RL,11670,Pave,,IR1,AllPub,Gtl,Somerst,1Fam,2006,Hip,PConc,Ex,1905,Ex,Y,1905,0,1905,0,0,2,0,3,1,Ex,8,1,Gd,Attchd,3,788,TA,0,0,,,,2007,320000
934,934,RL,8487,Pave,,Reg,AllPub,Gtl,CollgCr,1Fam,2004,Gable,PConc,Gd,1500,Ex,Y,1500,0,1500,0,0,2,0,3,1,Gd,6,0,,Attchd,2,570,TA,192,0,,,,2009,190000
935,935,RL,27650,Pave,,IR2,AllPub,Mod,NAmes,1Fam,1960,Flat,CBlock,Gd,585,Ex,Y,2069,0,2069,1,0,2,0,4,1,Gd,9,1,Gd,Attchd,2,505,TA,0,0,,,,2008,242000
936,936,RL,5825,Pave,,IR1,AllPub,Gtl,BrkSide,1Fam,1926,Gable,PConc,Fa,600,Gd,Y,747,0,747,0,0,1,0,1,1,TA,5,0,,Detchd,2,528,TA,0,0,,,,2006,79900
937,937,RL,10083,Pave,,Reg,AllPub,Gtl,SawyerW,1Fam,2003,Gable,PConc,Gd,1176,Ex,Y,1200,0,1200,1,0,2,0,2,1,Gd,5,0,,Attchd,2,555,TA,0,0,,,,2009,184900
938,938,RL,9675,Pave,,Reg,AllPub,Gtl,Somerst,1Fam,2005,Gable,PConc,Gd,1113,Ex,Y,1113,858,1971,0,0,2,1,3,1,Gd,8,1,Gd,Attchd,2,689,TA,0,0,,,,2009,253000
939,939,RL,8760,Pave,,Reg,AllPub,Gtl,CollgCr,1Fam,2006,Gable,PConc,Gd,1391,Ex,Y,1391,571,1962,0,0,2,1,3,1,Gd,7,0,,Attchd,3,868,TA,0,0,,,,2006,239799
940,940,RL,24090,Pave,,Reg,AllPub,Gtl,ClearCr,1Fam,1940,Gable,CBlock,TA,1032,Ex,Y,1207,1196,2403,0,0,2,0,4,1,TA,10,2,TA,Attchd,1,349,TA,56,0,,,,2010,244400
941,941,RL,12640,Pave,,IR1,AllPub,Gtl,Mitchel,Duplex,1976,Gable,CBlock,TA,1728,TA,Y,1728,0,1728,0,0,2,0,4,2,TA,8,0,,Attchd,2,574,TA,40,0,,,,2006,150900
942,942,RL,8755,Pave,,IR1,AllPub,Gtl,Gilbert,1Fam,1999,Gable,PConc,Gd,992,Ex,Y,1022,1038,2060,1,0,2,1,3,1,Gd,8,1,TA,BuiltIn,2,390,TA,0,0,,GdPrv,,2009,214000
943,943,RL,7711,Pave,,IR1,AllPub,Gtl,Edwards,Duplex,1977,Gable,PConc,Gd,1440,TA,Y,1440,0,1440,2,0,2,0,4,2,TA,8,0,,,0,0,,321,0,,,,2007,150000
944,944,RL,25000,Pave,,Reg,AllPub,Gtl,Mitchel,Duplex,1967,Gable,CBlock,TA,1632,TA,Y,1632,0,1632,0,0,2,0,4,2,TA,8,0,,Attchd,2,576,TA,0,0,,,,2007,143000
945,945,RL,14375,Pave,,IR1,NoSeWa,Gtl,Timber,1Fam,1958,Gable,CBlock,TA,819,Gd,Y,1344,0,1344,0,1,1,0,3,1,Gd,7,1,Gd,Basment,2,525,TA,0,0,,,,2009,137500
946,946,RM,8820,Pave,,Reg,AllPub,Gtl,OldTown,1Fam,1890,Hip,BrkTil,TA,1088,TA,Y,1188,561,1869,0,0,1,0,2,1,TA,7,0,,Detchd,2,456,TA,48,0,,MnWw,,2009,124900
947,947,RL,8163,Pave,,Reg,AllPub,Gtl,NAmes,1Fam,1959,Gable,CBlock,TA,1144,TA,Y,1144,0,1144,1,0,1,0,3,1,TA,6,1,TA,Attchd,1,796,TA,86,0,,,,2006,143000
948,948,RL,14536,Pave,,Reg,AllPub,Gtl,Timber,1Fam,2002,Hip,PConc,Gd,1616,Ex,Y,1629,0,1629,1,0,2,0,3,1,Gd,9,1,Gd,Attchd,3,808,TA,0,0,,,,2007,270000
949,949,RL,14006,Pave,,IR1,AllPub,Gtl,CollgCr,1Fam,2002,Gable,PConc,Gd,936,Ex,Y,936,840,1776,0,0,2,1,3,1,Gd,7,1,TA,Attchd,2,474,TA,144,0,,,,2006,192500
950,950,RL,9360,Pave,,Reg,AllPub,Gtl,NWAmes,1Fam,1972,Hip,CBlock,TA,1161,TA,Y,1381,0,1381,1,0,1,1,3,1,Gd,5,1,TA,Attchd,2,676,TA,0,0,,,,2010,197500
